ticker,company_name,cik,adsh,form,fy,fp,period_end,filed_at,revenue,operating_income,net_income,diluted_eps,operating_cash_flow,capex,net_margin,operating_margin,free_cash_flow
GOOGL,ALPHABET INC,1652044,0001652044-20-000032,10-Q,2020.0,Q2,2020-06-30,2020-07-31,38297000000.0,6383000000.0,6959000000.0,10.13,25444000000.0,5391000000.0,0.1817113612032274,0.1666710186176463,20053000000.0
GOOGL,ALPHABET INC,1652044,0001652044-20-000050,10-Q,2020.0,Q3,2020-09-30,2020-10-30,46173000000.0,11213000000.0,11247000000.0,16.4,42447000000.0,5406000000.0,0.24358391267623936,0.24284755159941956,37041000000.0
GOOGL,ALPHABET INC,1652044,0001652044-21-000010,10-K,2020.0,FY,2020-12-31,2021-02-03,182527000000.0,41224000000.0,40269000000.0,58.61,65124000000.0,22281000000.0,0.22061941520980458,0.22585151785763202,42843000000.0
GOOGL,ALPHABET INC,1652044,0001652044-21-000020,10-Q,2021.0,Q1,2021-03-31,2021-04-28,55314000000.0,16437000000.0,17930000000.0,26.29,19289000000.0,5942000000.0,0.32414940159814876,0.2971580431717106,13347000000.0
GOOGL,ALPHABET INC,1652044,0001652044-21-000047,10-Q,2021.0,Q2,2021-06-30,2021-07-28,61880000000.0,19361000000.0,18525000000.0,27.26,41179000000.0,11438000000.0,0.29936974789915966,0.312879767291532,29741000000.0
GOOGL,ALPHABET INC,1652044,0001652044-21-000057,10-Q,2021.0,Q3,2021-09-30,2021-10-27,65118000000.0,21031000000.0,18936000000.0,27.99,66718000000.0,18257000000.0,0.290795171841887,0.3229675358579809,48461000000.0
GOOGL,ALPHABET INC,1652044,0001652044-22-000019,10-K,2021.0,FY,2021-12-31,2022-02-02,257637000000.0,78714000000.0,76033000000.0,112.2,91652000000.0,24640000000.0,0.2951167728237792,0.3055228868524319,67012000000.0
GOOGL,ALPHABET INC,1652044,0001652044-22-000029,10-Q,2022.0,Q1,2022-03-31,2022-04-27,68011000000.0,20094000000.0,16436000000.0,24.62,25106000000.0,9786000000.0,0.24166678919586537,0.2954522062607519,15320000000.0
GOOGL,ALPHABET INC,1652044,0001652044-22-000071,10-Q,2022.0,Q2,2022-06-30,2022-07-27,69685000000.0,19453000000.0,16002000000.0,1.21,44528000000.0,16614000000.0,0.22963335007533903,0.279156202913109,27914000000.0
GOOGL,ALPHABET INC,1652044,0001652044-22-000090,10-Q,2022.0,Q3,2022-09-30,2022-10-26,69092000000.0,17135000000.0,13910000000.0,1.06,67881000000.0,23890000000.0,0.20132576854049672,0.24800266311584554,43991000000.0
GOOGL,ALPHABET INC,1652044,0001652044-23-000016,10-K,2022.0,FY,2022-12-31,2023-02-03,282836000000.0,74842000000.0,59972000000.0,4.56,91495000000.0,31485000000.0,0.2120380715326196,0.2646127084246701,60010000000.0
GOOGL,ALPHABET INC,1652044,0001652044-23-000045,10-Q,2023.0,Q1,2023-03-31,2023-04-26,69787000000.0,17415000000.0,15051000000.0,1.17,23509000000.0,6289000000.0,0.21567054035851949,0.24954504420594092,17220000000.0
GOOGL,ALPHABET INC,1652044,0001652044-23-000070,10-Q,2023.0,Q2,2023-06-30,2023-07-26,74604000000.0,21838000000.0,18368000000.0,1.44,52175000000.0,13177000000.0,0.2462066377137955,0.2927188890676103,38998000000.0
GOOGL,ALPHABET INC,1652044,0001652044-23-000094,10-Q,2023.0,Q3,2023-09-30,2023-10-25,76693000000.0,21343000000.0,19689000000.0,1.55,82831000000.0,21232000000.0,0.25672486406842865,0.27829136948613303,61599000000.0
GOOGL,ALPHABET INC,1652044,0001652044-24-000022,10-K,2023.0,FY,2023-12-31,2024-01-31,307394000000.0,84293000000.0,73795000000.0,5.8,101746000000.0,32251000000.0,0.24006649446638517,0.27421810445226646,69495000000.0
GOOGL,ALPHABET INC,1652044,0001652044-24-000053,10-Q,2024.0,Q1,2024-03-31,2024-04-26,80539000000.0,25472000000.0,23662000000.0,1.89,28848000000.0,12012000000.0,0.2937955524652653,0.3162691366915407,16836000000.0
GOOGL,ALPHABET INC,1652044,0001652044-24-000079,10-Q,2024.0,Q2,2024-06-30,2024-07-24,84742000000.0,27425000000.0,23619000000.0,1.89,55488000000.0,25198000000.0,0.2787165750159307,0.32362936914399,30290000000.0
GOOGL,ALPHABET INC,1652044,0001652044-24-000118,10-Q,2024.0,Q3,2024-09-30,2024-10-30,88268000000.0,28521000000.0,26301000000.0,2.12,86186000000.0,38259000000.0,0.2979675533602211,0.3231182308424344,47927000000.0
GOOGL,ALPHABET INC,1652044,0001652044-25-000014,10-K,2024.0,FY,2024-12-31,2025-02-05,350018000000.0,112390000000.0,100118000000.0,8.04,125299000000.0,52535000000.0,0.28603671811164,0.32109777211457696,72764000000.0
GOOGL,ALPHABET INC,1652044,0001652044-25-000043,10-Q,2025.0,Q1,2025-03-31,2025-04-25,90234000000.0,30606000000.0,34540000000.0,2.81,36150000000.0,17197000000.0,0.38278254316554733,0.3391847862224882,18953000000.0
META,"META PLATFORMS, INC.",1326801,0001193125-12-325997,10-Q,2012.0,Q2,2012-06-30,2012-07-31,1184000000.0,-743000000.0,-157000000.0,-0.08,683000000.0,866000000.0,-0.13260135135135134,-0.6275337837837838,-183000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-12-000006,10-Q,2012.0,Q3,2012-09-30,2012-10-24,1262000000.0,377000000.0,-59000000.0,0.02,931000000.0,1037000000.0,-0.04675118858954041,0.2987321711568938,-106000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-13-000003,10-K,2012.0,FY,2012-12-31,2013-02-01,5089000000.0,538000000.0,53000000.0,0.01,1612000000.0,1235000000.0,0.010414619768127334,0.10571821575948123,377000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-13-000011,10-Q,2013.0,Q1,2013-03-31,2013-05-02,1458000000.0,373000000.0,219000000.0,0.09,719000000.0,327000000.0,0.15020576131687244,0.2558299039780521,392000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-13-000019,10-Q,2013.0,Q2,2013-06-30,2013-07-25,1813000000.0,562000000.0,333000000.0,0.13,2041000000.0,595000000.0,0.1836734693877551,0.3099834528405957,1446000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-13-000031,10-Q,2013.0,Q3,2013-09-30,2013-11-01,2016000000.0,736000000.0,425000000.0,0.17,2991000000.0,879000000.0,0.21081349206349206,0.36507936507936506,2112000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-14-000007,10-K,2013.0,FY,2013-12-31,2014-01-31,7872000000.0,2804000000.0,1500000000.0,0.6,4222000000.0,1362000000.0,0.19054878048780488,0.3561991869918699,2860000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-14-000023,10-Q,2014.0,Q1,2014-03-31,2014-04-25,2502000000.0,1075000000.0,642000000.0,0.25,1285000000.0,363000000.0,0.2565947242206235,0.42965627498001596,922000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-14-000032,10-Q,2014.0,Q2,2014-06-30,2014-07-24,2910000000.0,1390000000.0,791000000.0,0.3,2626000000.0,832000000.0,0.2718213058419244,0.47766323024054985,1794000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-14-000068,10-Q,2014.0,Q3,2014-09-30,2014-10-30,3203000000.0,1397000000.0,806000000.0,0.3,3874000000.0,1314000000.0,0.2516390883546675,0.43615360599438024,2560000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-15-000006,10-K,2014.0,FY,2014-12-31,2015-01-29,12466000000.0,4994000000.0,2940000000.0,1.1,5457000000.0,1831000000.0,0.2358414888496711,0.40060965827049577,3626000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-15-000015,10-Q,2015.0,Q1,2015-03-31,2015-04-23,3543000000.0,933000000.0,512000000.0,0.18,1700000000.0,502000000.0,0.14451030200395146,0.26333615580016934,1198000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-15-000028,10-Q,2015.0,Q2,2015-06-30,2015-07-31,4042000000.0,1273000000.0,719000000.0,0.25,3580000000.0,1051000000.0,0.17788223651657595,0.3149430974764968,2529000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-15-000032,10-Q,2015.0,Q3,2015-09-30,2015-11-05,4501000000.0,1459000000.0,896000000.0,0.31,5772000000.0,1831000000.0,0.19906687402799378,0.3241501888469229,3941000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-16-000043,10-K,2015.0,FY,2015-12-31,2016-01-28,17928000000.0,6225000000.0,3688000000.0,1.29,8599000000.0,2523000000.0,0.20571173583221777,0.3472222222222222,6076000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-16-000067,10-Q,2016.0,Q1,2016-03-31,2016-04-28,5382000000.0,2009000000.0,1510000000.0,0.52,2983000000.0,1132000000.0,0.28056484578223706,0.37328130806391674,1851000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-16-000082,10-Q,2016.0,Q2,2016-06-30,2016-07-28,6436000000.0,2746000000.0,2055000000.0,0.71,6181000000.0,2127000000.0,0.31929770043505284,0.4266625233064015,4054000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-16-000087,10-Q,2016.0,Q3,2016-09-30,2016-11-03,7011000000.0,3122000000.0,2379000000.0,0.82,9758000000.0,3222000000.0,0.33932391955498503,0.445300242476109,6536000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-17-000007,10-K,2016.0,FY,2016-12-31,2017-02-03,27638000000.0,12427000000.0,10217000000.0,3.49,16108000000.0,4491000000.0,0.36967219046240685,0.4496345611115131,11617000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-17-000024,10-Q,2017.0,Q1,2017-03-31,2017-05-04,8032000000.0,3327000000.0,3064000000.0,1.04,5058000000.0,1271000000.0,0.38147410358565736,0.41421812749003983,3787000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-17-000038,10-Q,2017.0,Q2,2017-06-30,2017-07-27,9321000000.0,4401000000.0,3894000000.0,1.32,10418000000.0,2715000000.0,0.41776633408432573,0.47215963952365625,7703000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-17-000053,10-Q,2017.0,Q3,2017-09-30,2017-11-02,10328000000.0,5122000000.0,4707000000.0,1.59,16545000000.0,4470000000.0,0.4557513555383424,0.49593338497288925,12075000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-18-000009,10-K,2017.0,FY,2017-12-31,2018-02-01,40653000000.0,20203000000.0,15934000000.0,5.39,24216000000.0,6733000000.0,0.39195139350109465,0.4969620938184144,17483000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-18-000032,10-Q,2018.0,Q1,2018-03-31,2018-04-26,11966000000.0,5449000000.0,4988000000.0,1.69,7860000000.0,2812000000.0,0.4168477352498746,0.45537355841551064,5048000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-18-000057,10-Q,2018.0,Q2,2018-06-30,2018-07-26,13231000000.0,5863000000.0,5106000000.0,1.74,14158000000.0,6272000000.0,0.3859118736301111,0.4431259919885118,7886000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-18-000067,10-Q,2018.0,Q3,2018-09-30,2018-10-31,13727000000.0,5781000000.0,5137000000.0,1.76,21656000000.0,9614000000.0,0.3742259779995629,0.42114081736723247,12042000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-19-000009,10-K,2018.0,FY,2018-12-31,2019-01-31,55838000000.0,24913000000.0,22112000000.0,7.57,29274000000.0,13915000000.0,0.39600272216053584,0.4461656936136681,15359000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-19-000037,10-Q,2019.0,Q1,2019-03-31,2019-04-25,15077000000.0,3317000000.0,2429000000.0,0.85,9308000000.0,3837000000.0,0.16110632088611793,0.2200039795715328,5471000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-19-000055,10-Q,2019.0,Q2,2019-06-30,2019-07-25,16886000000.0,4626000000.0,2616000000.0,0.91,17924000000.0,7470000000.0,0.15492123652730072,0.27395475541869,10454000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-19-000069,10-Q,2019.0,Q3,2019-09-30,2019-10-31,17652000000.0,7185000000.0,6091000000.0,2.12,27231000000.0,11002000000.0,0.3450600498527079,0.40703602991162474,16229000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-20-000013,10-K,2019.0,FY,2019-12-31,2020-01-30,70697000000.0,23986000000.0,18485000000.0,6.43,36314000000.0,15102000000.0,0.2614679547929898,0.3392788944368219,21212000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-20-000048,10-Q,2020.0,Q1,2020-03-31,2020-04-30,17737000000.0,5893000000.0,4902000000.0,1.71,11001000000.0,3558000000.0,0.27637142696059086,0.3322433331454023,7443000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-20-000076,10-Q,2020.0,Q2,2020-06-30,2020-07-31,18687000000.0,5963000000.0,5178000000.0,1.8,14878000000.0,6813000000.0,0.2770910258468454,0.3190988387649168,8065000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-20-000084,10-Q,2020.0,Q3,2020-09-30,2020-10-30,21470000000.0,8040000000.0,7846000000.0,2.71,24707000000.0,10502000000.0,0.3654401490451793,0.37447601304145317,14205000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-21-000014,10-K,2020.0,FY,2020-12-31,2021-01-28,85965000000.0,32671000000.0,29146000000.0,10.09,38747000000.0,15115000000.0,0.3390449601582039,0.3800500203571221,23632000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-21-000033,10-Q,2021.0,Q1,2021-03-31,2021-04-29,26171000000.0,11378000000.0,9497000000.0,3.3,12242000000.0,4272000000.0,0.3628825799549119,0.43475602766420846,7970000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-21-000049,10-Q,2021.0,Q2,2021-06-30,2021-07-29,29077000000.0,12367000000.0,10394000000.0,3.61,25489000000.0,8884000000.0,0.35746466279189737,0.42531898063761736,16605000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-21-000065,10-Q,2021.0,Q3,2021-09-30,2021-10-26,29010000000.0,10423000000.0,9194000000.0,3.22,39579000000.0,13198000000.0,0.31692519820751464,0.35928990003447087,26381000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-22-000018,10-K,2021.0,FY,2021-12-31,2022-02-03,117929000000.0,46753000000.0,39370000000.0,13.77,57683000000.0,18567000000.0,0.3338449405998525,0.39645040660058173,39116000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-22-000057,10-Q,2022.0,Q1,2022-03-31,2022-04-28,27908000000.0,8524000000.0,7465000000.0,2.72,14076000000.0,5441000000.0,0.26748602551239786,0.30543213415508097,8635000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-22-000082,10-Q,2022.0,Q2,2022-06-30,2022-07-28,28822000000.0,8358000000.0,6687000000.0,2.46,26272000000.0,13013000000.0,0.2320102699326903,0.2899868156269516,13259000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-22-000108,10-Q,2022.0,Q3,2022-09-30,2022-10-27,27714000000.0,5664000000.0,4395000000.0,1.64,35964000000.0,22388000000.0,0.15858410911452694,0.204373240961247,13576000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-23-000013,10-K,2022.0,FY,2022-12-31,2023-02-02,116609000000.0,28944000000.0,23200000000.0,8.59,50475000000.0,31431000000.0,0.19895548371051977,0.24821411726367604,19044000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-23-000067,10-Q,2023.0,Q1,2023-03-31,2023-04-27,28645000000.0,7227000000.0,5709000000.0,2.2,13998000000.0,6842000000.0,0.1993017978704835,0.2522953395007855,7156000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-23-000093,10-Q,2023.0,Q2,2023-06-30,2023-07-27,31999000000.0,9392000000.0,7788000000.0,2.98,31307000000.0,13058000000.0,0.24338260570642833,0.29350917216163,18249000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-23-000103,10-Q,2023.0,Q3,2023-09-30,2023-10-26,34146000000.0,13748000000.0,11583000000.0,4.39,51709000000.0,19601000000.0,0.33921982076963625,0.4026240262402624,32108000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-24-000012,10-K,2023.0,FY,2023-12-31,2024-02-02,134902000000.0,46751000000.0,39098000000.0,14.87,71113000000.0,27266000000.0,0.28982520644616094,0.3465552771641636,43847000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-24-000049,10-Q,2024.0,Q1,2024-03-31,2024-04-25,36455000000.0,13818000000.0,12369000000.0,4.71,19246000000.0,6400000000.0,0.33929502125908656,0.3790426553284872,12846000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-24-000069,10-Q,2024.0,Q2,2024-06-30,2024-08-01,39071000000.0,14847000000.0,13465000000.0,5.16,38616000000.0,14573000000.0,0.34462900872770086,0.38000051188861306,24043000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-24-000081,10-Q,2024.0,Q3,2024-09-30,2024-10-31,40589000000.0,17350000000.0,15688000000.0,6.03,63340000000.0,22831000000.0,0.3865086599817685,0.4274557146024785,40509000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-25-000017,10-K,2024.0,FY,2024-12-31,2025-01-30,164501000000.0,69380000000.0,62360000000.0,23.86,91328000000.0,37256000000.0,0.3790858414234564,0.42176035404040096,54072000000.0
META,"META PLATFORMS, INC.",1326801,0001326801-25-000054,10-Q,2025.0,Q1,2025-03-31,2025-05-01,42314000000.0,17555000000.0,16644000000.0,6.43,24026000000.0,12941000000.0,0.39334499220116276,0.414874509618566,11085000000.0
MSFT,MICROSOFT CORP,789019,0001193125-09-212454,10-Q,2010.0,Q1,2009-09-30,2009-10-23,12920000000.0,4482000000.0,3574000000.0,0.4,6107000000.0,435000000.0,0.27662538699690403,0.34690402476780186,5672000000.0
MSFT,MICROSOFT CORP,789019,0001193125-10-015598,10-Q,2010.0,Q2,2009-12-31,2010-01-28,19022000000.0,8513000000.0,6662000000.0,0.74,4969000000.0,376000000.0,0.3502260540426874,0.4475344338134791,4593000000.0
MSFT,MICROSOFT CORP,789019,0001193125-10-090116,10-Q,2010.0,Q3,2010-03-31,2010-04-22,14503000000.0,5173000000.0,4006000000.0,0.45,7393000000.0,408000000.0,0.27621871336964765,0.3566848238295525,6985000000.0
MSFT,MICROSOFT CORP,789019,0001193125-10-171791,10-K,2010.0,FY,2010-06-30,2010-07-30,62484000000.0,24098000000.0,18760000000.0,2.1,24073000000.0,1977000000.0,0.3002368606363229,0.38566673068305485,22096000000.0
MSFT,MICROSOFT CORP,789019,0001193125-10-239825,10-Q,2011.0,Q1,2010-09-30,2010-10-28,16195000000.0,7116000000.0,5410000000.0,0.62,8194000000.0,564000000.0,0.3340537202840383,0.43939487496140783,7630000000.0
MSFT,MICROSOFT CORP,789019,0001193125-11-015947,10-Q,2011.0,Q2,2010-12-31,2011-01-27,19953000000.0,8165000000.0,6634000000.0,0.77,4186000000.0,491000000.0,0.33248133112815115,0.4092116473713226,3695000000.0
MSFT,MICROSOFT CORP,789019,0001193125-11-115186,10-Q,2011.0,Q3,2011-03-31,2011-04-28,16428000000.0,5709000000.0,5232000000.0,0.61,8672000000.0,658000000.0,0.31848064280496713,0.3475164353542732,8014000000.0
MSFT,MICROSOFT CORP,789019,0001193125-11-200680,10-K,2011.0,FY,2011-06-30,2011-07-28,69943000000.0,27161000000.0,23150000000.0,2.69,26994000000.0,2355000000.0,0.3309838010951775,0.38833049769097694,24639000000.0
MSFT,MICROSOFT CORP,789019,0001193125-11-276022,10-Q,2012.0,Q1,2011-09-30,2011-10-20,17372000000.0,7203000000.0,5738000000.0,0.68,8493000000.0,436000000.0,0.33030163481464425,0.4146327423440018,8057000000.0
MSFT,MICROSOFT CORP,789019,0001193125-12-170665,10-Q,2012.0,Q3,2012-03-31,2012-04-19,17407000000.0,6374000000.0,5108000000.0,0.6,9594000000.0,749000000.0,0.2934451657379215,0.36617452748894125,8845000000.0
MSFT,MICROSOFT CORP,789019,0001193125-12-316848,10-K,2012.0,FY,2012-06-30,2012-07-26,73723000000.0,21763000000.0,16978000000.0,2.0,31626000000.0,2305000000.0,0.23029448069123612,0.2951995984970769,29321000000.0
MSFT,MICROSOFT CORP,789019,0001193125-12-427209,10-Q,2013.0,Q1,2012-09-30,2012-10-18,16008000000.0,5308000000.0,4466000000.0,0.53,8484000000.0,603000000.0,0.27898550724637683,0.331584207896052,7881000000.0
MSFT,MICROSOFT CORP,789019,0001193125-13-022207,10-Q,2013.0,Q2,2012-12-31,2013-01-24,21456000000.0,7771000000.0,6377000000.0,0.76,4780000000.0,930000000.0,0.29721290082028334,0.36218307233407904,3850000000.0
MSFT,MICROSOFT CORP,789019,0001193125-13-160748,10-Q,2013.0,Q3,2013-03-31,2013-04-18,20489000000.0,7612000000.0,6055000000.0,0.72,9666000000.0,930000000.0,0.29552442774171506,0.37151642344672753,8736000000.0
MSFT,MICROSOFT CORP,789019,0001193125-13-310206,10-K,2013.0,FY,2013-06-30,2013-07-30,77849000000.0,26764000000.0,21863000000.0,2.58,28833000000.0,4257000000.0,0.2808385464167812,0.3437937545761667,24576000000.0
MSFT,MICROSOFT CORP,789019,0001193125-13-409855,10-Q,2014.0,Q1,2013-09-30,2013-10-24,18529000000.0,6334000000.0,5244000000.0,0.62,8205000000.0,1231000000.0,0.2830158130498138,0.3418425171353014,6974000000.0
MSFT,MICROSOFT CORP,789019,0001193125-14-018634,10-Q,2014.0,Q2,2013-12-31,2014-01-23,24519000000.0,7969000000.0,6558000000.0,0.78,4413000000.0,1732000000.0,0.26746604673926344,0.32501325502671397,2681000000.0
MSFT,MICROSOFT CORP,789019,0001193125-14-157088,10-Q,2014.0,Q3,2014-03-31,2014-04-24,20403000000.0,6974000000.0,5660000000.0,0.68,10099000000.0,1192000000.0,0.2774101847767485,0.3418124785570749,8907000000.0
MSFT,MICROSOFT CORP,789019,0001193125-14-289961,10-K,2014.0,FY,2014-06-30,2014-07-31,86833000000.0,27759000000.0,22074000000.0,2.63,32231000000.0,5485000000.0,0.2542121082998399,0.3196826091462923,26746000000.0
MSFT,MICROSOFT CORP,789019,0001193125-14-380252,10-Q,2015.0,Q1,2014-09-30,2014-10-23,23201000000.0,5844000000.0,4540000000.0,0.54,8354000000.0,1282000000.0,0.19568122063704152,0.25188569458213006,7072000000.0
MSFT,MICROSOFT CORP,789019,0001193125-15-020351,10-Q,2015.0,Q2,2014-12-31,2015-01-26,26470000000.0,7776000000.0,5863000000.0,0.71,4340000000.0,1490000000.0,0.22149603324518322,0.29376652814506987,2850000000.0
MSFT,MICROSOFT CORP,789019,0001193125-15-144151,10-Q,2015.0,Q3,2015-03-31,2015-04-23,21729000000.0,6594000000.0,4985000000.0,0.61,9570000000.0,1391000000.0,0.22941690827925815,0.3034654148833356,8179000000.0
MSFT,MICROSOFT CORP,789019,0001193125-15-272806,10-K,2015.0,FY,2015-06-30,2015-07-31,93580000000.0,18161000000.0,12193000000.0,1.48,29080000000.0,5944000000.0,0.13029493481513144,0.19406924556529173,23136000000.0
MSFT,MICROSOFT CORP,789019,0001193125-15-350718,10-Q,2016.0,Q1,2015-09-30,2015-10-22,20379000000.0,5793000000.0,4620000000.0,0.57,8594000000.0,1356000000.0,0.2267039599587811,0.28426321213013395,7238000000.0
MSFT,MICROSOFT CORP,789019,0001193125-16-441821,10-Q,2016.0,Q2,2015-12-31,2016-01-28,23796000000.0,6026000000.0,4998000000.0,0.62,5598000000.0,2024000000.0,0.21003530005042864,0.253235837955959,3574000000.0
MSFT,MICROSOFT CORP,789019,0001193125-16-550254,10-Q,2016.0,Q3,2016-03-31,2016-04-21,20531000000.0,5283000000.0,3756000000.0,0.47,10367000000.0,2308000000.0,0.18294286688422387,0.2573182017437046,8059000000.0
MSFT,MICROSOFT CORP,789019,0001193125-16-662209,10-K,2016.0,FY,2016-06-30,2016-07-28,85320000000.0,20182000000.0,16798000000.0,2.1,33325000000.0,8343000000.0,0.19688232536333802,0.236544772620722,24982000000.0
MSFT,MICROSOFT CORP,789019,0001193125-16-742796,10-Q,2017.0,Q1,2016-09-30,2016-10-20,20453000000.0,5225000000.0,4690000000.0,0.6,11549000000.0,2163000000.0,0.2293062142472987,0.25546374614970907,9386000000.0
MSFT,MICROSOFT CORP,789019,0001564590-17-000654,10-Q,2017.0,Q2,2016-12-31,2017-01-26,24090000000.0,6177000000.0,5200000000.0,0.66,6293000000.0,1988000000.0,0.21585720215857201,0.2564134495641345,4305000000.0
MSFT,MICROSOFT CORP,789019,0001564590-17-007547,10-Q,2017.0,Q3,2017-03-31,2017-04-27,22090000000.0,5594000000.0,4801000000.0,0.61,10660000000.0,1695000000.0,0.21733816206428247,0.25323675871435036,8965000000.0
MSFT,MICROSOFT CORP,789019,0001564590-17-014900,10-K,2017.0,FY,2017-06-30,2017-08-02,89950000000.0,22326000000.0,21204000000.0,2.71,39507000000.0,8129000000.0,0.23573096164535853,0.24820455808782657,31378000000.0
MSFT,MICROSOFT CORP,789019,0001564590-17-020171,10-Q,2018.0,Q1,2017-09-30,2017-10-26,24538000000.0,7708000000.0,6576000000.0,0.84,12440000000.0,2132000000.0,0.2679925014263591,0.3141250305648382,10308000000.0
MSFT,MICROSOFT CORP,789019,0001564590-18-001129,10-Q,2018.0,Q2,2017-12-31,2018-01-31,28918000000.0,8679000000.0,-6302000000.0,-0.82,7875000000.0,2586000000.0,-0.2179265509371326,0.3001244899370634,5289000000.0
MSFT,MICROSOFT CORP,789019,0001564590-18-009307,10-Q,2018.0,Q3,2018-03-31,2018-04-26,26819000000.0,8292000000.0,7424000000.0,0.95,12151000000.0,2934000000.0,0.2768186733286103,0.30918378761325926,9217000000.0
MSFT,MICROSOFT CORP,789019,0001564590-18-019062,10-K,2018.0,FY,2018-06-30,2018-08-03,110360000000.0,35058000000.0,16571000000.0,2.13,43884000000.0,11632000000.0,0.1501540413193186,0.3176694454512505,32252000000.0
MSFT,MICROSOFT CORP,789019,0001564590-18-024893,10-Q,2019.0,Q1,2018-09-30,2018-10-24,29084000000.0,9955000000.0,8824000000.0,1.14,13657000000.0,3602000000.0,0.3033970568009902,0.34228441754916794,10055000000.0
MSFT,MICROSOFT CORP,789019,0001564590-19-001392,10-Q,2019.0,Q2,2018-12-31,2019-01-30,32471000000.0,10258000000.0,8420000000.0,1.08,8900000000.0,3707000000.0,0.2593083058729328,0.3159126605278556,5193000000.0
MSFT,MICROSOFT CORP,789019,0001564590-19-012709,10-Q,2019.0,Q3,2019-03-31,2019-04-24,30571000000.0,10341000000.0,8809000000.0,1.14,13520000000.0,2565000000.0,0.2881488992836348,0.3382617513329626,10955000000.0
MSFT,MICROSOFT CORP,789019,0001564590-19-027952,10-K,2019.0,FY,2019-06-30,2019-08-01,125843000000.0,42959000000.0,39240000000.0,5.06,52185000000.0,13925000000.0,0.3118171054409065,0.3413698020549415,38260000000.0
MSFT,MICROSOFT CORP,789019,0001564590-19-037549,10-Q,2020.0,Q1,2019-09-30,2019-10-23,33055000000.0,12686000000.0,10678000000.0,1.38,13818000000.0,3385000000.0,0.3230373619724701,0.38378460142187265,10433000000.0
MSFT,MICROSOFT CORP,789019,0001564590-20-002450,10-Q,2020.0,Q2,2019-12-31,2020-01-29,36906000000.0,13891000000.0,11649000000.0,1.51,10680000000.0,3545000000.0,0.3156397333766867,0.37638866309001245,7135000000.0
MSFT,MICROSOFT CORP,789019,0001564590-20-019706,10-Q,2020.0,Q3,2020-03-31,2020-04-29,35021000000.0,12975000000.0,10752000000.0,1.4,17504000000.0,3767000000.0,0.30701579052568456,0.3704919905199737,13737000000.0
MSFT,MICROSOFT CORP,789019,0001564590-20-034944,10-K,2020.0,FY,2020-06-30,2020-07-31,143015000000.0,52959000000.0,44281000000.0,5.76,60675000000.0,15441000000.0,0.3096248645247002,0.37030381428521486,45234000000.0
